"Laufende
Nummer";"Regional-
schlüssel";"Gemeinde-
schlüsselnr.";"Vgem-
schlüssel";Bezeichnung;Spalte001;Spalte002;Spalte003;Spalte004;Spalte005;Spalte006;Spalte007;Spalte008;Spalte009;Spalte010;Spalte011;Spalte012;Spalte013;Spalte014;Spalte015;Spalte016;Spalte017;Spalte018;Spalte019;Spalte020;Spalte021;Spalte022;Spalte023;Spalte024;Spalte025;Spalte026;Spalte027;Spalte028;Spalte029;Spalte030;Spalte031;Spalte032;Spalte033;Spalte034;Spalte035;Spalte036;Spalte037;Spalte038;Spalte039;Spalte040;Spalte041;Spalte042;Spalte043;Spalte044;Spalte045;Spalte046;Spalte047;Spalte048;Spalte049;Spalte050;Spalte051;Spalte052;Spalte053;Spalte054;Spalte055;Spalte056;Spalte057;Spalte058;Spalte059;Spalte060;Spalte061;Spalte062;Spalte063;Spalte064;Spalte065;Spalte066;Spalte067;Spalte068;Spalte069;Spalte070;Spalte071;Spalte072;Spalte073;Spalte074;Spalte075;Spalte076;Spalte077;Spalte078;Spalte079;Spalte080;Spalte081;Spalte082;Spalte083;Spalte084;Spalte085;Spalte086;Spalte087;Spalte088;Spalte089;Spalte090;Spalte091;Spalte092;Spalte093;Spalte094;Spalte095;Spalte096;Spalte097;Spalte098;Spalte099;Spalte100;Spalte101;Spalte102;Spalte103;Spalte104;Spalte105;Spalte106;Spalte107;Spalte108;Spalte109;Spalte110;Spalte111;Spalte112;Spalte113;Spalte114;Spalte115;Spalte116;Spalte117;Spalte118;Spalte119;Spalte120;Spalte121;Spalte122;Spalte123;Spalte124;Spalte125;Spalte126;Spalte127;Spalte128;Spalte129;Spalte130;Spalte131;Spalte132;Spalte133;Spalte134;Spalte135;Spalte136;Spalte137;Spalte138;Spalte139;Spalte140;Spalte141;Spalte142;Spalte143;Spalte144;Spalte145
24;9186;;;Insgesamt;761.0455;2571.28;1183.34;484.06;4339.01;3546.76;43958;18419.02;1333.05;871.94;10530.03;88449;116116;126244;64299;42.7308392406924;8.72231217058803;116.221223588773;165.881348137442;7604;10530;3836;10026;8102;34653;28896;22597;1252;1310;1071;1179;131;10639;10007;9796;8984;1023;5856;5189;3484;33;6668;460;3;2565;165;2;1905;135;1;1822;40311;23447;16864;5889;375;16027;10649;4709;8551;29576;73.3695517352584;54609;43894;80.3786921569705;-14318;50;256;333;389;169;51;1248;1198;20236;7106;43111;1769;1176;1104;66;10463;672749;124720;99.8;121928;97.6;121928;97.5790897377414;5952;129.8;161;1697;492;1348;259;177;24;58;626;127;262;237;35483;55407;4323;17234;33850;288934;2117;155291;276562;733;557;176;747;12;1080;1003;748;396;724;1297;64239;2822662.363;43940.0109435078;526886.97;8201.97963853734;68828;566.047666825666;2363671;34341.7068634858;166408.249;1336.482;12419.228;63030.326;89418.633;310.905208110397;317.808245819743;321.550138665774;1325.10689515134;892.626918084742;1453.90298691681;58.5789251558755;63.2246329411208
25;9187;;;Insgesamt;1439.4464;5004.75;1478.19;888.39;5096.14;4692.19;67516.72;49830.28;3879.8;2632.67;16096.37;190104;244257;259449;128537;36.4774018432016;6.21967845343225;132.06710896523;180.241759005176;14441;21754;8238;20351;15274;65309;59418;54664;2301;2389;2574;2734;-345;22431;20277;20718;17913;2364;11897;10046;6472;75;13438;926;8;4369;304;6;4635;355;2;3505;81449;41717;39732;11295;718;27137;20726;10073;22794;58991;72.4269174575501;100009;77727;77.720005199532;-18736;78;466;747;1024;213;10;2538;2460;137524;63041;7627;7114;2855;2435;146;17780;763234;255090;99.4;239679;93.4;239662;93.3441349790264;22891;141.8;541;3401;615;1417;626;482;64;80;1442;249;574;619;64546;119744;13865;46663;59216;570176;14190;784697;2494818;1426;1209;217;1554;45;3161;2846;2529;1535;2469;3536;128170;5393234.269;42078.7568775845;1001618.278;7814.76381368495;129915;515.842763549732;4156401;31993.23403764;290469.664;1667.193;29217.866;93257.775;164043.108;316.688321309308;323.696180194728;333.785013453101;1122.98301624919;660.22377725113;1193.97831894502;123.606725457069;130.217280383599
26;9188;;;Insgesamt;487.72;2871.42;407.09;654.45;2140.82;1791.43;15255.04;17592.19;6503.62;868.7;7232.31;108889;127133;135545;65703;24.4799750204336;6.61669275483155;223.261297465759;277.915607315673;7543;12486;4448;9889;6534;33134;30566;30945;1177;1139;1297;1307;-168;12443;10763;11138;9771;992;7898;7079;3644;29;8002;611;3;2481;159;6;4928;370;1;1680;48869;25925;22944;8858;202;14754;9566;12045;12302;39276;80.3699686918087;47621;38061;79.9248230822536;1215;13;57;93;110;64;26;363;350;11407;4475;•;1707;1634;1459;59;9327;587349;134197;99.9;133355;99.3;133355;99.2904369062156;10801;143;144;1149;352;656;260;195;41;24;456;43;144;269;33852;65058;8702;25691;30665;302447;4251;284381;707238;635;548;87;736;11;1060;945;744;311;915;1029;69659;4483121.235;64358.104982845;1125433.963;16156.3324624241;67015;508.178323083573;3031338;45233.7237931806;227521.742;370.682;19804.542;83275.965;123009.574;288.639195166013;325.488963770704;308.267637024015;1680.00754638962;1151.41938580363;1873.04386062069;4.14440038691861;0.81742329482746
27;9189;;;Insgesamt;1533.7625;3532.1;1130.28;888.35;4467.55;4213.92;66168.67;56608.98;10064.02;4014.86;13169.75;145408;168509;176290;87177;21.2381712147887;4.61755751918295;94.8049238472773;114.939755894012;9320;14066;5255;14015;10518;43001;40309;39806;1540;1601;1895;1979;-378;13278;12169;11640;10972;1197;6895;6084;3996;54;9196;631;5;3274;218;7;4030;333;3;4080;66555;36504;30051;7303;578;29002;14826;6538;15611;45736;68.7191045000376;68539;47761;69.6844132537679;-2025;54;411;666;873;238;32;2274;2220;114927;47144;40586;3302;1649;1526;102;21981;1094991;173461;99.1;161991;92.6;161991;92.5810986900761;14156;138.2;215;2575;326;801;288;208;41;39;674;103;244;327;45900;85972;9371;33735;42866;417919;17785;702682;2814088;1084;895;189;1257;25;1837;1665;1414;985;1701;2407;87303;3378713.534;38701.0015005212;575566.88;6592.75030640413;89341;519.490865110654;2611827;29234.3604839883;227753.078;1756.261;21112.05;96444.526;105960.084;339.318372827652;354.460734735324;345.722374098681;1293.86044107121;879.683603558565;1348.09680956222;124.333859770716;145.457216255673
28;9190;;;Insgesamt;966.2969;2624.92;836.34;608.02;3137.97;2953.95;49846.51;30655.14;2138.56;883.15;9104.68;106374;128761;134252;66767;26.2075319156937;4.26449002415328;110.0838248991;138.934078443548;7569;11353;4339;10441;7555;33043;31202;28750;1217;1212;1311;1410;-198;9845;8876;8745;8295;581;7060;5646;3444;39;7491;511;4;2664;167;4;3101;229;2;2761;47585;25499;22086;4632;379;21540;8697;5237;11732;32588;68.4837658926132;53459;38485;71.9897491535569;-5897;27;206;432;594;233;28;1520;1493;75533;36353;832;4271;1268;1268;89;17355;884216;132953;99.5;127015;95;127015;95.0334074057447;11479;126;200;1698;380;781;306;231;36;39;701;132;261;308;34717;63260;7088;24223;31949;301137;3263;167484;573763;808;614;194;852;13;1105;1030;1029;783;1217;2053;68466;2735011.933;39947.0092162533;485262.315;7087.63933923407;70970;540.971110602942;2236920;31519.2334789348;183023.538;1058.785;15876.776;73950.186;91748.987;337.14006413012;348.82812354099;345.497645806144;1365.72499477659;846.103132555294;1431.13601020804;141.010954242904;142.161175693821
29;9271;;;Insgesamt;861.1681;2792.16;1238.14;353.05;3910.81;3691.55;46153.05;24085.61;2132.7;1991.38;10449.49;101436;114454;118741;59193;17.0600181395165;3.74560958987891;117.788589941591;137.883344751907;6180;9256;3628;10123;7452;30330;27978;23794;1017;1002;1310;1355;-353;9513;10954;8201;9441;1513;4306;3972;2774;35;5657;397;4;2272;154;4;2655;228;2;2965;49403;28036;21367;4606;446;20081;10037;6857;11981;35206;71.2628787725442;48878;34700;70.9930848234379;506;32;339;382;389;179;65;1386;1354;31780;10327;32911;2832;978;969;89;12282;500759;112158;96;108069;92.5;107875;92.3168425286471;4550;104.9;163;4679;383;858;369;299;41;29;611;58;191;362;34661;57548;5933;19333;32282;292950;2998;169451;450223;663;545;118;767;17;1456;1312;1251;424;1077;1391;59867;2122442.899;35452.6349908965;338274.904;5650.44020913024;63376;547.766186397462;1737720;27419.2123201212;119563.588;1223.938;11415.502;41485.674;65278.618;338.324985349565;330.222044671596;343.654335367968;1013.38815432601;606.806889069704;1069.30444806075;210.284241931109;196.865236195675
30;9272;;;Insgesamt;983.8656;2554.3;652.14;526.41;3703.79;3636.1;29423.76;56031.21;671.04;2241.39;9158.66;75564;78172;78345;39111;3.68032396379228;0.22130686179193;76.8028296421275;79.6294225863173;3847;5682;2453;6295;4532;18927;19960;16649;642;681;952;895;-214;4775;4797;4391;4420;377;2670;2266;1679;33;3652;265;2;1270;90;3;1611;129;1;1020;24586;13132;11454;1997;194;10654;5215;1907;6616;16872;68.6244204018547;31022;23312;75.1466701050867;-6440;32;338;332;260;119;16;1097;1065;38543;16985;•;2960;620;604;60;6544;211329;73354;93.8;73194;93.6;73194;93.6343865933223;4234;121.8;139;1781;170;299;163;136;24;3;288;58;59;171;24315;37467;2284;12557;22626;199734;10714;316011;1420669;325;274;51;398;13;774;721;724;222;601;1059;38556;1190126.248;30867.4719369229;166561.478;4319.9885361552;40347;517.753795218602;1007710;24976.0824844474;66787.111;504.135;7266.271;24997.48;33841.756;338.588785235035;343.649252474882;351.885390336102;851.81122618167;529.585210315537;887.28777134403;323.180981047369;315.222632352002
31;9273;;;Insgesamt;1065.1591;2493.08;1434.05;434.32;4757.46;4584.41;49350.93;41171.42;1300.15;1938.9;11197.55;90040;112752;121119;61529;34.5168813860506;7.42071094082588;84.533488555495;113.709677419355;6931;10510;3860;10164;7807;32274;27352;22221;1203;1101;1172;1181;-80;9415;8867;8382;7643;1224;4736;4285;3031;35;6757;457;4;2387;160;3;2421;180;1;1580;38465;21500;16965;4793;475;17183;7372;3949;9486;24836;64.5677888989991;51678;38068;73.6638414799334;-13232;42;222;337;456;210;56;1323;1281;18269;5456;88214;6304;1111;1008;76;11878;515661;119533;99.9;117696;98.4;117632;98.3520480255512;8293;129.2;149;1644;441;969;467;362;67;38;896;138;306;452;34318;53578;4022;16813;32743;283835;5237;279535;888838;690;547;143;782;13;1135;996;795;291;657;1115;59817;2287296.927;38238.2420883695;380096.77;6354.32686360065;63942;548.88192626293;1908707;29850.5989803259;138921.468;1656.756;11961.844;52968.474;72184.329;369.790971485966;372.269222438274;371.113204101781;1151.89064948633;670.222813694518;1159.10047842923;178.74109267597;165.802072709327
32;9274;;;Insgesamt;1347.5682;3336.95;1268.08;529.87;5851.52;5640.47;85216.71;29964.55;1024.59;2179.85;15004.2;115644;147161;157239;79866;35.9681436131576;6.84828181379578;85.8166922683052;116.683363387431;9210;13688;4958;12520;9264;41997;36642;28960;1445;1557;1375;1470;87;12667;12275;11835;10579;1696;7688;6580;4060;50;8660;578;5;3150;214;3;2053;151;–;–;48326;29620;18706;6934;639;22218;10036;8023;7410;36693;75.9280718453834;66739;55120;82.5903894274712;-18427;120;323;548;756;470;117;2334;2214;72927;17082;434479;7262;1479;1237;98;11949;571486;154541;99.6;140576;90.6;140358;90.4817467429072;11239;127.8;242;2574;564;773;541;507;21;13;649;30;120;499;46334;66270;3555;17837;44878;371152;2265;117100;243175;812;689;123;953;18;1294;1174;1043;272;704;1039;77631;3115418.851;40131.1183805439;527035.792;6788.98625549072;83057;547.079087597732;2599965;31303.3820147609;198224.162;2673.631;15389.238;80043.316;99829.082;332.927099573137;320.176486522586;345.401111442225;1269.7560853746;828.422946346213;1343.22941221687;110.671210413037;119.09229552286
33;9275;;;Insgesamt;1530.1162;4909.03;1819.64;1216;7194.69;6944.38;83956.75;42910.19;2859.04;1435.29;19645.43;162355;184190;190504;94605;17.3379323088294;3.42798197513436;106.106750495062;124.502653386662;9726;14739;5812;14780;10841;47593;45675;41338;1552;1575;2029;2149;-574;13260;12910;12169;10733;2177;7337;6721;4442;66;9715;700;7;3378;227;4;2820;223;1;1004;59106;32781;26325;6490;566;25561;14892;4871;13216;40837;69.0911244205326;74922;56691;75.6666933610955;-15854;75;438;545;742;409;104;2313;2238;83869;32699;316279;4492;1588;1472;169;18313;673208;172232;91.3;170627;90.4;169941;90.0664603251998;8062;116.3;272;2986;557;1044;693;578;70;45;1189;142;354;693;57618;89434;7093;27350;54991;480288;24255;792570;4196202;874;731;143;1028;23;2057;1799;1761;538;1568;1566;92821;3128887.728;33708.8345094321;468621.703;5048.66035703128;96388;517.425006978592;2553994;26497.0120761921;187337.079;2228.476;18351.698;73641.535;92507.24;339.439709009377;333.549341832632;342.169664775328;986.992397500606;645.672302245451;1045.07998693403;258.406372822777;269.077005923533
34;9276;;;Insgesamt;974.7947;2012.16;734.88;458.34;3329.63;3094.05;24628.99;61754.15;807.36;1225.54;8172.7;76688;76782;77489;38679;1.04449196745253;0.920788726524435;78.6704965121051;79.4930190092225;3904;5804;2378;5944;4656;18824;18932;17047;642;687;910;952;-265;5127;4701;4488;4130;571;2602;2461;1693;31;3771;272;3;1503;106;2;1390;107;2;1192;27088;14749;12339;2611;223;12441;5109;3247;6068;18820;69.4772593030124;30324;22064;72.7608494921514;-3244;25;288;334;253;83;8;991;966;38479;15978;1446;1992;545;530;44;7927;293296;69398;90.1;69858;90.7;69858;90.681101288991;12433;114.2;134;1885;165;304;136;108;19;9;312;47;126;139;23085;38518;2735;14929;20854;193697;15398;500984;2124385;362;290;72;415;12;731;690;680;255;593;828;38096;1211823.939;31809.7422039059;168862.613;4432.5549401512;39910;523.306890447781;1028130;25761.2127286394;75392.941;604.357;10690.599;26939.738;36819.996;394.396225430056;433.26735393852;364.568690352202;975.266037125671;584.068701895091;968.045132915077;297.81209494858;303.73274850029
35;9277;;;Insgesamt;1281.2106;3005.56;1302.18;502.9;4883.12;4728.86;78669.41;32406.26;1282.7;1561.24;13175.32;104013;116634;120371;60157;15.7268802938094;3.2040399883396;81.1827789138478;93.9510306663232;6302;9604;3719;9972;7216;30000;28116;25442;1038;1063;1334;1411;-348;8220;7963;7496;6863;1100;4721;4312;2781;43;6248;416;4;2595;173;3;2081;174;1;2136;38200;19851;18349;3707;409;15280;8495;4701;9315;26014;68.0994764397906;47353;35196;74.3268641902308;-9182;86;417;667;775;364;68;2377;2291;118512;33363;97594;7025;1131;989;83;8518;283798;109116;91.4;101276;84.8;101276;84.8250330837396;7028;116.4;208;2744;393;659;316;273;23;20;617;139;194;284;37190;53813;4000;14557;35256;303848;4355;201587;964185;541;476;65;626;16;1341;1260;1133;283;843;1160;58875;2085464.104;35421.8956093418;320832.896;5449.391014862;60520;512.169527097932;1656429;27369.9438202247;126877.56;2354.925;10769.537;48913.698;64620.182;364.240638485453;345.725531563819;337.396335248016;1059.46725007515;693.348508634223;1124.58838805571;175.655299108187;209.552696241201
36;9278;;;Insgesamt;1201.6182;2366.25;1193.99;509.84;5212.86;5068.83;70283.06;31467.35;2017.31;2229.14;12337.36;81062;95852;99838;50276;23.162517579137;4.15849434544924;67.4605948636008;83.0861670078727;5430;8421;3285;7795;5833;25898;23875;19301;879;911;998;977;-66;7062;6682;6510;6009;673;3756;3633;2492;42;4822;345;3;1243;95;2;1302;99;–;–;26293;14445;11848;4255;685;12327;4735;2405;6140;19119;72.715171338379;41817;34659;82.882559724514;-15540;52;373;565;505;323;99;1917;1865;37075;14743;80832;9028;718;735;66;8202;290926;94276;95.2;91511;92.4;91301;92.1962253481303;5638;116.9;151;1565;491;758;367;321;29;17;552;68;167;317;32350;43521;2028;11039;30454;248670;4527;190633;624135;440;367;73;508;8;569;516;506;245;557;694;48397;1816883.453;37541.2412546232;293106.738;6056.29972932207;51979;530.57662274031;1497004;28800.16929914;103090.496;2149.158;9130.228;37175.091;54474.97;345.898053681878;342.622872076145;336.054474972556;1036.15828249224;657.596263053682;1101.54675203281;207.074306735147;220.451229957176
37;9279;;;Insgesamt;877.5771;2221.01;1285.05;397.76;4023.02;3932.9;54807.43;18095.23;1494.47;1920.01;10218.55;75517;90156;95831;49456;26.8999033330243;6.29464483783664;86.051414116092;109.199161330021;5085;7647;2990;7785;6549;25414;22379;17982;845;874;899;906;-32;8645;8249;7619;7418;831;3443;3270;2228;25;4988;346;3;2016;135;2;1786;119;1;2486;51350;33870;17480;7064;1017;29872;8094;6540;5827;39426;76.7789678675755;43811;31920;72.8584145534227;7506;47;238;417;388;239;107;1436;1389;29240;4569;176339;5074;790;671;50;28966;1754725;94532;99.8;88554;93.5;88503;93.3979885815595;5450;123.2;102;1061;370;611;301;248;30;23;548;137;142;269;29498;41618;2709;10910;27999;234934;1287;64485;157250;419;351;68;470;11;821;753;711;198;511;775;56080;1920382.038;34243.6169400856;323154.225;5762.37919044223;60048;642.568218298555;1632550;27187.41673328;174131.937;1610.101;9655.187;98957.335;63795.853;341.529020721663;315.172306634681;310.062191066599;1821.12088728064;1827.52694053421;2131.95866886988;128.395197556945;124.613365775546
38;9371;;;Insgesamt;1255.868;2384.79;913.17;512.11;5835.19;5620.21;49670.49;58850.44;1123.03;1819.73;12052.84;94617;103901;102836;51452;8.68659965968061;-1.02501419620602;75.3398042791053;81.8842714612181;4964;7991;3259;8214;5981;24941;26073;21413;793;845;1187;1222;-377;5988;5576;6112;5374;202;3804;3511;2318;34;4992;332;2;1039;66;1;618;48;1;902;28223;15827;12396;1659;211;12415;5929;2558;7109;18249;64.6600290543174;43182;33207;76.9000972627484;-14958;18;233;337;363;246;77;1274;1256;52739;20365;47223;2693;677;685;64;8319;356902;103264;100;98649;95.5;98149;95.031951975213;10516;125.4;128;1385;251;393;163;139;18;6;239;25;63;151;30585;49392;2591;16225;30576;260172;2688;116686;284647;420;348;72;484;14;1125;1057;853;550;979;1491;51614;1792307.836;34725.2264114388;274949.066;5327.02495446972;56863;551.826871755059;1561857;27467.0172168194;98058.271;1088.284;8719.867;29756.429;58273.229;336.285570377512;345.555854090778;373.099128777459;951.329333009944;458.438923114237;961.65765704584;289.844365753092;298.371326526651
39;9372;;;Insgesamt;1526.8304;3677.25;1229.2;627.95;6747.57;6528.29;65622.38;65035.9;1654.35;2695.08;15873.38;121401;125689;127339;63910;4.89122824358942;1.31276404458625;79.862248623473;83.4009025235291;6650;9845;3758;10122;7668;31990;30765;26541;1134;1127;1417;1510;-383;7536;7210;6663;6403;807;4043;4195;2955;49;6166;427;6;2454;166;3;2218;162;1;2561;51785;28517;23268;6417;422;25353;10023;5129;10857;37118;71.6771265810563;52439;37796;72.0761265470356;-678;35;468;756;631;294;52;2236;2201;106791;38773;20808;1653;874;819;97;17663;629418;123582;97.5;112182;88.5;111970;88.3051128163471;8467;124.8;260;3481;362;790;256;212;32;12;453;58;138;257;39334;60803;3322;20342;37139;323913;13831;466410;1901219;604;513;91;742;18;1280;1192;1122;661;1139;1734;61634;2079945.813;33746.7276665477;306084.157;4966.15759158906;64765;514.645116175583;1701737;26275.5655060604;126878.094;1357.414;12402.634;50689.692;62227.903;330.649966263041;335.726428077227;328.572704725475;998.741274264393;699.398841291582;1083.59338937956;247.564098931028;243.432002006395
40;9373;;;Insgesamt;1343.9651;2635.31;1238.18;736.92;6742.06;6568.32;58805.37;49758.34;735.05;9458.92;14369.31;105346;126436;132644;67037;25.9127066998272;4.90999398905375;78.3847733563499;98.6956554089749;7405;10864;4278;11161;8288;34221;31528;24899;1169;1198;1263;1370;-172;9167;8466;7756;7324;1142;5279;4868;3385;44;7024;495;4;2957;192;3;2944;217;1;2388;48356;26885;21471;3984;207;21124;9845;6010;11170;31057;64.2257424104558;55966;38683;69.1187506700497;-7626;21;380;556;381;262;98;1698;1677;49083;19049;38302;10157;1048;894;102;13836;522647;131066;99.9;127013;96.8;127013;96.8455966450629;7249;117.7;202;4146;429;1047;372;285;38;49;814;192;290;332;38531;58336;3617;18081;36638;314781;3252;223432;424983;645;501;144;702;22;1444;1395;1246;662;1030;1893;66415;2519869.143;37941.2654219679;417030.439;6279.16041556877;72017;558.379530916844;2087315;28983.6427510171;143486.478;1504.68;11594.474;52648.226;77502.143;309.796170475602;296.142892682346;315.392220261796;1084.74245711651;728.043227469628;1206.39237357969;136.293535535278;147.052811824081
41;9374;;;Insgesamt;1427.7054;2218.84;1022.32;509.48;6137.45;5897.35;50469.14;65398.17;2429.16;7836.95;14533.42;91792;96316;94486;46967;2.93489628725816;-1.89999584700361;64.2931687807748;66.1801066042824;4627;7393;3040;7538;5408;23491;23424;19565;742;759;1039;1110;-351;5081;5222;5305;4882;340;3885;3577;2207;40;4364;309;2;1075;76;2;1288;94;1;147;30486;17910;12576;2501;305;15086;4559;2385;8150;23166;75.98897854753;38640;31331;81.0843685300207;-8165;14;183;366;413;277;51;1304;1290;62247;25722;25639;1184;594;523;80;11050;424367;94722;99.9;89237;94.1;88289;93.1348038440035;7187;128.6;110;1466;194;318;176;158;14;4;266;11;69;186;29024;46341;1964;15726;28651;247520;2571;115473;265880;414;337;77;477;15;950;876;782;385;781;1172;47092;1588929.744;33740.9696763782;240814.699;5113.70719018092;51491;540.962766851572;1367615;26560.2726690101;97244.586;957.517;7877.575;38647.554;49574.141;349.346560228832;332.029323673982;332.262259302742;1029.54439197916;675.185169500498;1105.56052681729;323.952569504732;330.221860086137
